We study post-quantum zero-knowledge (classical) protocols that are sound against quantum resetting attacks. Our model is inspired by the classical model of resetting provers (Barak-Goldreich-Goldwasser-Lindell FOCS ‘01) providing a malicious efficient prover with oracle access to the verifier’s next-message-function fixed to some initial random tape; thereby allowing it to effectively reset (or equivalently rewind) the verifier. In our model the prover has quantum access to the verifier’s function and in particular can query it in superposition.The motivation behind quantum resettable soundness is twofold: First ensuring a strong security guarantee in scenarios where quantum resetting may be possible (e.g. smart cards or virtual machines). Second drawing intuition from the classical setting we hope to improve our understanding of basic questions regarding post-quantum zero knowledge.We prove the following results: Black-Box Barriers. Quantum resetting exactly captures the power of black-box zero knowledge quantum simulators. Accordingly resettable soundness cannot be achieved in conjunction with black-box zero knowledge except for languages in 𝐁𝐐𝐏. Leveraging this we prove that constant-round public-coin or three message protocols cannot be black-box post-quantum zero-knowledge. For this we show how to transform such protocols into quantumly resettably sound ones. The transformations are similar to classical ones but their analysis is very different due to the essential difference between classical and quantum resetting.  A Resettably-Sound Non-Black-Box Zero-Knowledge Protocol. Under the (quantum) Learning with Errors assumption and quantum fully-homomorphic encryption we construct a post-quantum resettably-sound zero knowledge protocol for 𝐍𝐏. We rely on non-black-box simulation techniques thus overcoming the black-box barrier for such protocols.  From Resettable Soundness to The Impossibility of Quantum Obfuscation. Assuming one-way functions we prove that any quantumly-resettably-sound zero-knowledge protocol for 𝐍𝐏 implies the impossibility of quantum obfuscation. Combined with the above result this gives an alternative proof to several recent results on quantum unobfuscatability.,2021
In this paper we create secure SSL protocol with zero-knowledge proof which proposed an intruder should not be able to substitute false certificates and masquerade as client or sever. We add Zero-Knowledge proof where certificate transfer directly into both parties. The new scheme was shown to be more secure against the known attacks for SSL. This protocol has characteristics which have identification and authentication of both parties when use to SSL handshake protocol.,2018
Currently the Internet of Things (IoT) is widely used by the emerging of internet-integrated wireless devices in daily life. In order to communicate and exchange data with each other IoT devices must pass by a gateway that belongs to the same network. But considering the mobility of such devices and their constraints it becomes difficult to trust and to connect from a gateway to another. Therefore this paper introduces a blockchain-based secure handover protocol. It ensures an anonymous mutual authentication solution between a mobile IoT device and a visited gateway by using Zero-Knowledge Proof (ZKP) protocol. To do simulations have been performed thanks to a discrete events simulator. In addition to a good security level compared with the most used protocol (DTLS) our simulation results lead to better performance in terms of temporal complexity energy consumption and communication cost.,2021
Picnic is a hash-based cryptographic algorithm which claims to provide a signature scheme that is unforgeable against quantum computers; it is the seventh such algorithm we consider in-depth of the eight in this book. This algorithm is divided into three components: key generation signature generation and signature verification. We select three variants of Picnic with distinct security strength and make these variants capable of synthesis by a High-Level Synthesis (HLS) tool. We summarize all the changes in the C code to make it capable of synthesis. Using HLS we generate FPGA and ASIC designs for all three components of the three variants. We evaluate power area speed and security parameter trade-offs for Picnic hardware architectures. We explore the design-space through a detailed analysis of FPGA and ASIC designs for Picnic concluding that for the FPGA implementation latency increases with security but with minimal change in hardware overhead while for the ASIC-specific implementation the baseline version provides the best throughput at security level 1 but for security levels 3 and 5 the pipelined implementations have shorter execution times.,2020
In last years there has been an increasing efort to leverage distributed ledger technology (DLT) including blockchain.One of the main topics of interest given its importance is the research and development of privacy mechanisms as forexample is the case of zero knowledge proofs (ZKP). ZKP is a cryptographic technique that can be used to hide informa-tion that is put into the ledger while still allowing to perform validation of this data. In this work we describe diferentstrategies to construct zero knowledge range proofs (ZKRP) as for example the scheme proposed by Boudot (in: Bart (ed)Advances in cryptology—EUROCRYPT 2000 Springer Berlin 2000) in 2001; the one proposed by Camenisch et al. (in:Josef (ed) Advances in cryptology—ASIACRYPT 2008 Springer Berlin 2008) and bulletproofs (Bünz et al. in: 2018 IEEEsymposium on security and privacy (SP) 2018) proposed in 2017. We also compare these strategies and discuss possibleuse cases. Since bulletproofs (Bünz et al. 2018) is the most efcient construction we will give a detailed description of itsalgorithms and optimizations. Bulletproofs is not only more efcient than previous schemes but also avoids the trustedsetup which is a requirement that is not desirable in the context of DLT and blockchain. In case of cryptocurrencies ifthe setup phase is compromised it would be possible to generate money out of thin air. Interestingly bulletproofs canalso be used to construct generic ZKP in the sense that it can be used to prove generic statements and thus it is not onlyrestricted to ZKRP but it can be used for any kind of proof of knowledge. Hence Bulletproofs leads to a more powerfultool to provide privacy for DLT. Here we describe in detail the algorithms involved in Bulletproofs protocol for ZKRP. Alsowe present our implementation which was open sourced (Morais et al. in: Zero knowledge range proof implementation2018. https://github.com/ing-bank/zkrangeproof).,2019
The adoption of Internet of Things (IoT) technology is increasing at a fast rate. With improving software technologies and growing security threats there is always a need to upgrade the firmware in the IoT devices. Digital signatures are an integral part of digital communication to cope with the threat of these devices being exploited by attackers to run malicious commands codes or patches on them. Digital Signatures measure the authenticity of the transmitted data as well as are a source of record keeping (repudiation). This study proposes the adoption of Lamport signature scheme which is quantum resistant for authentication of data transmission and its feasibility in IoT devices.,2018
This chapter gives an overview of current developments in cryptographic algorithmic solutions against upcoming threats posed by quantum computers as well as unsolved problems in the classical IT landscape. It is an update of our 2018 publication in Computeralgebra-Rundbrief (Bogomolec und Gerhard 2018) and contains some new developments. However the mathematics described are of course still the same. We thank the Fachgruppe Computeralgebra for their support.,2021
We propose a new class of post-quantum digital signature schemes that: (a) derive their security entirely from the security of symmetric-key primitives believed to be quantum-secure and (b) have extremely small keypairs and (c) are highly parameterizable. In our signature constructions the public key is an image y =f (x) of a one-way function f and secret key x. A signature is a non-interactive zero-knowledge proof of x that incorporates a message to be signed. For this proof we leverage recent progress of Giacomelli et al. (USENIX’16) in constructing an efficient Σ-protocol for statements over general circuits. We improve this Σ-protocol to reduce proof sizes by a factor of two at no additional computationalcost. While this is of independent interest as it yields more compact proofs for any circuit it also decreases our signature sizes. We consider two possibilities to make the proof non-interactive: the Fiat-Shamir transform and Unruh’s transform (EUROCRYPT’12 ’15’16). The former has smaller signatures while the latter has a security analysis in the quantum-accessible random oracle model. By customizing Unruh’s transform to our application the overhead is reduced to 1.6x when compared to the Fiat-Shamir transform which does not have a rigorous post-quantum security analysis. We implement and benchmark both approaches and explore the possible choice of f  taking advantage of the recent trend to strive for practical symmetric ciphers with a particularly low number of multiplications and end up using LowMC (EUROCRYPT’15),2017
Recent work including ZKBoo ZKB++ and Ligero has developed efficient non-interactive zero-knowledge proofs of knowledge (NIZKPoKs) for Boolean circuits based on symmetric-key primitives alone using the “MPC-in-the-head” paradigm of Ishai et al. We show how to instantiate this paradigm with MPC protocols in the preprocessing model; once optimized this results in an NIZKPoK with shorter proofs (and comparable computation) as in prior work for circuits containing roughly 300–100000 AND gates. In contrast to prior work our NIZKPoK also supports witness-independent preprocessing which allows the prover to shift most of its work to an offline phase before the witness is known. We use our NIZKPoK to construct a signature scheme based only on symmetric-key primitives (and hence with “post-quantum” security). The resulting scheme has shorter signatures than the scheme built using ZKB++ (and comparable signing/verification time) and is even competitive with hash-based signature schemes. To further highlight the flexibility and power of our NIZKPoK we also use it to build efficient ring and group signatures based on symmetric-key primitives alone. To our knowledge the resulting schemes are the most efficient constructions of these primitives that offer post-quantum security.,2018
While basic lattice-based primitives like encryption and digital signature schemes are already fairly short more advanced privacy-preserving protocols (e.g. group signatures) that are believed to be post-quantum secure have outputs of at least several hundred kilobytes. In this paper we propose a framework for building privacy protocols with significantly smaller parameter sizes whose secrecy is based on post-quantum assumptions but soundness additionally assumes that some classical assumption e.g. the discrete logarithm problem (DLP) is hard to break within a short amount of time.The main ingredients of our constructions are statistical zero-knowledge proofs of knowledge for certain relations whose soundness rely on the hardness of solving the discrete logarithm problem for a fresh DLP instance per proof. This notion has recently been described by the term quantum annoyance. Using such proofs while also enforcing that they be completed in a fixed amount of time we then show how to construct privacy-preserving primitives such as (dynamic) group signatures and DAA schemes where soundness is based on the hardness of the “timed” discrete logarithm problem and SIS. The outputs of our schemes are significantly shorter (  ≈30𝑋)  than purely lattice-based schemes.,2020
"This paper presents a theoretical approach to zero-knowledge authentication using left self-distributive (LD) algebraic systems like Laver tables. The reason for using Laver tables is that their combinatorial properties seem quite complicated and as cited involve necessarily fast growing functions. Post-Quantum cryptography explores solutions whose security do not rely on traditional numeric fields one-way trap functions based on integer factorization or discrete logarithm problems. The paper shows at first the method after that it states as a theorem that the authentication protocol complies with a zero-knowledge proof and finally proves it. No attempt or effort has been made to develop a practical instance and the paper focus only on the theoretical aspects of the question. Despite this we sketch the potential use of Laver tables. ",2016
` The security and privacy of healthcare enterprises(HEs) are crucial because they maintain sensitive informa-tion. Because of the unique functional requirement of omni-inclusiveness HEs are expected to monitor patients allowingfor connectivity with vehicular ad hoc networks (VANETs).In the absence of literature on security provisioning frameworksthat connect VANETs and HEs this paper presents a smartzero-knowledge proof and statistical fingerprinting-based trustedsecure communication framework for a fog computing environ-ment. A zero-knowledge proof is used for vehicle authenticationand statistical fingerprinting is employed to secure communi-cation between VANETs and HEs. Authenticity verification ofthe operations is performed at the on-board unit (OBU) fittedin the vehicle based on the service executions at the residenthardware platform. The processor clock cycles are acquired fromthe service executions in a complete sandboxed environment.The calculated cycles assist in developing the blueprint signaturefor the particular OBU of the vehicle. Hence the fingerprintsignature helps build trust and plays a key role in authenticatingthe vehicle’s horizontal movement to everything or to differentsections of the HEs. In an environment enabled for fog computingour novel model can provide efficient remote monitoring,2021
In recent years as one of the new advanced manufacturing modes cloud manufacturing has been received wide attentionsaround the world. The technology of cloud manufacturing intergrades the services-oriented techniques as well as manufac-turing processes based on cloud computing. With the aid of the cloud computing platforms the manufacturing services areprovided in manufacturing clouds. However one of the key challenges of cloud manufacturing is the security and safetyof information transmission. Traditional network security architectures are based on RSA and elliptic curve cryptographicsystems which is claimed to be broken on quantum computers. We exploit the countermeasures of post-quantum algorithmsto protect cloud manufacturing against quantum computer attacks. We propose a post-quantum secure scheme for cloudmanufacturing. First in order to retain confidentiality in cloud manufacturing we propose a post-quantum asymmetric-keyencryption scheme to encrypt the message with the generated session key. Second in order to retain authentication securityin cloud manufacturing we propose a post-quantum public-key signature generation scheme. Third based on the encryptionscheme and signature generation scheme we propose a post-quantum secure communication system for cloud manufactur-ing. We implement our design on cloud-based environment and the comparison with related designs show that our design issuitable for protecting communication in cloud manufacturing. Besides the post-quantum secure communication system canbe extended to other applications of intelligent manufacturing,2020
The on-demand mobility market including ridesharing is becoming increasingly important with e-hailing fares growing at a rate of approximately 130% per annum since 2013. By increasing utilization of existing vehicles and empty seats ridesharing can provide many benefits including reduced traffic congestion and environmental impact from vehicle usage and production. However the safety of riders and drivers has become of paramount concern and a method for privacy-preserving identity verification between untrusted parties is essential for protecting users. To this end we propose a novel privacy-preserving identity verification system extending zero-knowledge proof (ZKP) and blockchain for use in ridesharing applications. We design a permissioned blockchain network to perform the ZKP verification of a drivers identity which also acts as an immutable ledger to store ride logs and ZKP records. For the ZKP module we design a protocol to facilitate user verification without requiring the exchange of any private information. We prototype the proposed system on the Hyperledger Fabric platform with the Hyperledger Ursa cryptography library and conduct extensive experimentation. To measure the prototypes performance we utilize the Hyperledger Caliper benchmark tool to perform extensive analysis and the results show that our system is suitable for use in real-world ridesharing applications.,2020
Performing a fair exchange without a Trusted Third Party (TTP) was considered to be impossible. With multi party computation and practices like Proof-of-Work (PoW) blockchain accomplishes a fair exchange in a trustless network. Data confidentiality is a key challenge that has to be resolved before adopting blockchain for enterprise applications where tokenized assets will be transferred. Protocols like Zcash are already providing the same for financial transactions but lacks flexibility required to apply in most of the potential use cases of blockchain. Most of the real world application work in a way where a transaction is carried out when a particular action is performed. Also the zero knowledge proof method used in Zcash ZKSNARK has certain weaknesses restricting its adoption. One of the major drawbacks of ZKSNARK is that it requires an initial trust setup phase which is difficult to achieve in blockchain ecosystem. ZKSTARK an interactive zero knowledge proof does not require this phase and also provides security against post quantum attacks. We propose a system that uses two indistinguishable hash functions along with ZKSTARK to improve the flexibility of blockchain platforms. The two indistinguishable hash functions are chosen from SHA3-finalists based on their security performance and inner designs.,2019
We investigate all NIST PQC Round 3 KEM candidates from the viewpoint of fault-injection attacks: Classic McEliece Kyber NTRU Saber BIKE FrodoKEM HQC NTRU Prime and SIKE. All KEM schemes use variants of the Fujisaki-Okamoto transformation so the equality test with re-encryption in decapsulation is critical.We survey effective key-recovery attacks when we can skip the equality test. We found the existing key-recovery attacks against Kyber NTRU Saber FrodoKEM HQC one of two KEM schemes in NTRU Prime and SIKE. We propose a new key-recovery attack against the other KEM scheme in NTRU Prime. We also report an attack against BIKE that leads to leakage of information of secret keys.The open-source pqm4 library contains all KEM schemes except Classic McEliece and HQC. We show that giving a single instruction-skipping fault in the decapsulation processes leads to skipping the equality test virtually for Kyber NTRU Saber BIKE and SIKE. We also report the experimental attacks against them. We also report the implementation of NTRU Prime allows chosen-ciphertext attacks freely and the timing side-channel of FrodoKEM reported in Guo Johansson and Nilsson (CRYPTO 2020) remains while there are no such bugs in their NIST PQC Round 3 submissions.,2021
Post-quantum cryptography has known a Cambrian explosion in the last decade. What started as a very theoretical and mathematical area has now evolved into a sprawling research field complete with side-channel resistant embedded implementations large scale deployment tests and standardization efforts. This study systematizes the current state of knowledge on post-quantum cryptography. Compared to existing studies we adopt a transversal point of view and center our study around three areas: (i) paradigms (ii) implementation (iii) deployment. Our point of view allows to cast almost all classical and post-quantum schemes into just a few paradigms. We highlight trends common methodologies and pitfalls to look for and recurrent challenges.,2021
Crystals-Dilithium is one of the digital-signature algorithms in NIST’s ongoing post-quantum cryptography (PQC) standardization final round. Security and computational efficiency concerning software and hardware implementations are the primary criteria for PQC standardization. Many studies were conducted to efficiently apply Dilithium in various environments; however they are focused on traditionally used PC and 32-bit Advanced RISC Machine (ARM) processors (Cortex-M4). ARMv8-based processors are more advanced embedded microcontrollers (MCUs) and have been widely used for various IoT devices edge computing devices and On-Board Units in autonomous driving cars. In this study we present an efficient Crystals-Dilithium implementation on ARMv8-based MCU. To enhance Dilithium’s performance we optimize number theoretic transform (NTT)-based polynomial multiplication the core operation of Dilithium by leveraging ARMv8’s architectural properties such as large register sets and NEON engine. We apply task parallelism to NTT-based polynomial multiplication using the NEON engine. In addition we reduced the number of memory accesses during NTT-based polynomial multiplication with the proposed merging and register-holding techniques. Finally we present an interleaved NTT-based multiplication simultaneously executed with ARM processor and NEON engine. This implementation can further optimize performance by eliminating the ARM processor latency with NEON overheads. Through the proposed optimization methods for Dilithium 3 we achieved a performance improvement of about 43.83% in key pair generation 113.25% in signing and 41.92% in verification compared to the reference implementation submitted to the final round of the NIST PQC competition.,2022
CRYSTALS-Dilithium is a lattice-based cryptography algorithm which claims to provide a signature scheme that is unforgeable against quantum-computers; it is the first such algorithm we consider in-depth of the eight in this book. This algorithm has three components: key generation signature generation and signature verification. We select four variants of CRYSTALS-Dilithium with distinct security strength and make these variants capable of synthesis by a High-Level Synthesis (HLS) tool. We summarize all the changes in the C code to make it capable of synthesis. Using HLS we generate FPGA and ASIC designs for all three components of the four variants. For CRYSTALS-Dilithium hardware architectures we evaluate trade-offs in power area speed and security. We explore the design-space through a detailed analysis of FPGA and ASIC designs. The evaluation leads to the conclusion that the FPGA implementation of Dilithium’s security level 3 variant has the highest latency and area overhead while its ASIC-specific implementation shows that it has the best security with minimal latency and area overhead.,2020
Post-quantum cryptographic primitives have a range of trade-offs compared to traditional public key algorithms either having slower computation or larger public keys and ciphertexts/signatures or both. While the performance of these algorithms in isolation is easy to measure and has been a focus of optimization techniques performance in realistic network conditions has been less studied. Google and Cloudflare have reported results from running experiments with post-quantum key exchange algorithms in the Transport Layer Security (TLS) protocol with real users’ network traffic. Such experiments are highly realistic but cannot be replicated without access to Internet-scale infrastructure and do not allow for isolating the effect of individual network characteristics.In this work we develop and make use of a framework for running such experiments in TLS cheaply by emulating network conditions using the networking features of the Linux kernel. Our testbed allows us to independently control variables such as link latency and packet loss rate and then examine the performance impact of various post-quantum-primitives on TLS connection establishment specifically hybrid elliptic curve/post-quantum key exchange and post-quantum digital signatures based on implementations from the Open Quantum Safe project. Among our key results we observe that packet loss rates above 3–5% start to have a significant impact on post-quantum algorithms that fragment across many packets such as those based on unstructured lattices. The results from this emulation framework are also complemented by results on the latency of loading entire web pages over TLS in real network conditions which show that network latency hides most of the impact from algorithms with slower computations (such as supersingular isogenies).,2020
Experts forecast that quantum computers can break classical cryptographic algorithms. Scientists are developing postquantum cryptographic (PQC) algorithms that are invulnerable to quantum computer attacks. The National Institute of Standards and Technology (NIST) started a public evaluation process to standardize quantum-resistant public key algorithms. The objective of our study is to provide a hardware-based comparison of the NIST PQC candidates. For this we use a High-Level Synthesis (HLS)-based hardware design methodology to map high-level C specifications of round 2 PQC candidates into both FPGA and ASIC implementations.,2019
Large scale quantum computers will break classical public-key cryptography protocols by quantum algorithms such as Shor’s algorithm. Hence designing quantum-safe cryptosystems to replace current classical algorithms is crucial. Luckily there are some post-quantum candidates that are assumed to be resistant against future attacks from quantum computers and NIST is considering standardizing them. Among these candidates lattice-based cryptography sounds more interesting than others due to the performance results as well as confidence in the security. There are few works in the literature evaluating the performance of lattice-based cryptography in hardware. In this paper we focus on Cryptographic Suite for Algebraic Lattices (CRYSTALS) key exchange mechanisms known as Kyber and provide an instruction-set hardware architecture and implement on Xilinx Artix-7 FPGA for performance evaluation and testing. Our proposed architecture provides an efficient and high-performance set of components to perform polynomial sampling number-theoretic transform (NTT) and point-wise multiplication to speed up lattice-based post-quantum cryptography (PQC). This architecture implemented on ASIC outperforms state-of-the-art implementations.,2021
Designing code-based signatures is both an important and challenging problem. A standard way to tackle it consists to use the Fiat-Shamir heuristic along with an identification scheme that is required to be zero-knowledge. The authors of [1] have highlighted an issue within the zero-knowledge proof of the Veron identification scheme [2]. It turns out that the zero-knowledge proof of the AGS protocol [3] is impacted in a similar way. In this paper we present a masking technique that solves the aforementioned issue without inducing any performance penalty. We introduce the Masked Veron and Masked AGS protocols that both leverage this masking technique and provide their zero-knowledge proofs. In addition we present a new technique improving the performances of signatures built from code-based identification schemes subject to the attack described in [4]. The Masked Veron and Masked AGS protocols feature all the existing performance improvements from the literature.,2021
A proof system can be used by a prover to demonstrate to one or more verifiers that a statement is true. Proof systems can be interactive where the prover and verifier exchange many messages or non-interactive where the prover sends a single convincing proof to the verifier. Proof systems are widely used in cryptographic protocols to verify that a party is following a protocol correctly and is not cheating.A particular type of proof systems are zero-knowledge proof systems where the prover convinces the verifier that the statement is true but does not leak any other information. Zero-knowledge proofs are useful when the prover has private data that should not be leaked but needs to demonstrate a certain fact about this data. The prover may for instance want to show it is following a protocol correctly but not want to reveal its own input.In these lecture notes we give an overview of some central techniques behind the construction of efficient zero-knowledge proofs.,2016
Upgradation of technologies for sustainable smart cities has led to rapid growth in Internet of Things (IoT) applications including e-healthcare services wherein smart devices collect patient data and deliver it remotely to the servers in real-time. Despite its enormous benefits IoT in healthcare has not received much attention primarily due to the risk of unauthorized access to confidential medical information enabled by the vulnerable wireless channel for communication. Besides tiny IoT devices have limited computing power and storage capabilities that prevent administrators from using complex and resource-hungry security protocols. The cyber attacks on the Internet of Healthcare applications (IoHA) could result in fatalities decreased revenue and reputation loss hence endangering sustainability. The existing security protocols are unsuitable due to the cost complexities that necessitate developing new security protocols for resource-constrained and heterogeneous IoT networks. We introduce a confidentiality and anonymity-preserving scheme for critical infrastructures of IoT to conquer cyber threats for sustainable healthcare. This paper proposes Zero-Knowledge Proofs (ZKP) based Authenticated Key Agreement (AKA) protocol for IoHA. ZKP-AKA uses zero-knowledge proofs physically unclonable function biometrics symmetric cryptography message digest etc. for accomplishing the protocol’s objective at minimal computation storage and communication expenses. ZKP-AKA retains data integrity confidentiality anonymity and safety from significant cyber threats.,2022
The verification of nuclear warheads for arms control involves a paradox: international inspectors will have to gain high confidence in the authenticity of submitted items while learning nothing about them. Proposed inspection systems featuring ‘information barriers’ designed to hide measurements stored in electronic systems are at risk of tampering and snooping. Here we show the viability of a fundamentally new approach to nuclear warhead verification that incorporates a zero-knowledge protocol which is designed in such a way that sensitive information is never measured and so does not need to be hidden. We interrogate submitted items with energetic neutrons making in effect differential measurements of both neutron transmission and emission. Calculations for scenarios in which material is diverted from a test object show that a high degree of discrimination can be achieved while revealing zero information. Our ideas for a physical zero-knowledge system could have applications beyond the context of nuclear disarmament. The proposed technique suggests a way to perform comparisons or computations on personal or confidential data without measuring the data in the first place.,2014
Importance of Internet of Things technologies increased in recent years. However these technologies carry some security vulnerabilities because of their network communication layer. The root cause of these vulnerabilities is usually the Authentication problem. Zero knowledge proof method is a strong cryptographic solution for Authentication problem that is proving of having a knowledge to another party without revealing anything other than the veracity of the statement. Zero knowledge proof method is consist of two-way complex mathematical algorithms for both parties. In this work a new method that uses zero knowledge proofs has been proposed to provide efficient solution for Internet of Things technologies. New method was implemented and tested then compared with existing proposed zero knowledge proof based authentication methods.,2017
We investigate the existence of constant-round post-quantum black-box zero-knowledge protocols for NP. As a main result we show that there is no constant-round post-quantum black-box zero-knowledge argument for NP unless NP⊆BQP . As constant-round black-box zero-knowledge arguments for NP exist in the classical setting our main result points out a fundamental difference between post-quantum and classical zero-knowledge protocols. Combining previous results we conclude that unless NP⊆BQP  constant-round post-quantum zero-knowledge protocols for NP exist if and only if we use non-black-box techniques or relax certain security requirements such as relaxing standard zero-knowledge to ϵ -zero-knowledge. Additionally we also prove that three-round and public-coin constant-round post-quantum black-box ϵ -zero-knowledge arguments for NP do not exist unless NP⊆BQP .,2021
Post-quantum digital signature is a critical primitive of computer security in the era of quantum hegemony. As a finalist of the post-quantum cryptography standardization process the theoretical security of the CRYSTALS-Dilithium (Dilithium) signature scheme has been quantified to withstand classical and quantum cryptanalysis. However there is an inherent power side-channel information leakage in its implementation instance due to the physical characteristics of hardware.This work proposes an efficient non-profiled Correlation Power Analysis (CPA) strategy on Dilithium to recover the secret key by targeting the underlying polynomial multiplication arithmetic. We first develop a conservative scheme with a reduced key guess space which can extract a secret key coefficient with a 99.99% confidence using 157 power traces of the reference Dilithium implementation. However this scheme suffers from the computational overhead caused by the large modulus in Dilithium signature. To further accelerate the CPA run-time we propose a fast two-stage scheme that selects a smaller search space and then resolves false positives. We finally construct a hybrid scheme that combines the advantages of both schemes. Real-world experiment on the power measurement data shows that our hybrid scheme improves the attack’s execution time by 7.77×.,2021
Developing and deploying asymmetric cryptographic algorithms that cannot be broken by quantum computers remains critical in cryptography today. Ample research has done on the candidates of NISTs post-quantum cryptography standardization project which is now on its third phase but there remains work to be done. Projects such as Open Quantum Safe have moved on to integrating and benchmarking the algorithms in OpenSSL and other software but their scope is limited. This paper seeks to expand this scope by providing a quantitative analysis of existing key encapsulation mechanisms (KEMs) while accounting for software and network-related overheads providing a look at the algorithms performance in a way more closely resembling the use cases where they will be deployed. This data is compared to existing data from the ECRYPT project and some vital conclusions about performance are drawn. This work ultimately shows that while useful for benchmarking the simplistic forms of analysis commonly used can misrepresent the algorithms performance.,2020
The emergence of quantum computers has threatened all the areas of internet security and privacy by providing an efficient solution to the underlying mathematical assumptions of the present cryptographic paradigms. The security of current internet applications utilizes this inefficiency in solving the above mathematical problems as a tool for security. One such prominent area where these security paradigms are at utmost core are Block-chains. They build a tamperproof network among trustless peers using these mathematical problems. Quantum attacks to applications utilizing blockchains pose a threat to a market worth 700 million USD. Therefore studies towards quantum secure blockchain are of utmost priority. Crystals Dilithium seems to be promising candidate for post-quantum blockchain security. This article reviews work done on this frontier and conclude Crystals-Dilithium relevance for quantum secure blockchains.,2021
Blockchain and other Distributed Ledger Technologies (DLTs) have evolved significantly in the last years and their use has been suggested for numerous applications due to their ability to provide transparency redundancy and accountability. In the case of blockchain such characteristics are provided through public-key cryptography and hash functions. However the fast progress of quantum computing has opened the possibility of performing attacks based on Grovers and Shors algorithms in the near future. Such algorithms threaten both public-key cryptography and hash functions forcing to redesign blockchains to make use of cryptosystems that withstand quantum attacks thus creating which are known as post-quantum quantum-proof quantum-safe or quantum-resistant cryptosystems. For such a purpose this article first studies current state of the art on post-quantum cryptosystems and how they can be applied to blockchains and DLTs. Moreover the most relevant post-quantum blockchain systems are studied as well as their main challenges. Furthermore extensive comparisons are provided on the characteristics and performance of the most promising post-quantum public-key encryption and digital signature schemes for blockchains. Thus this article seeks to provide a broad view and useful guidelines on post-quantum blockchain security to future blockchain researchers and developers.,2020
Commitment scheme together with zero-knowledge proof is a fundamental tool for cryptographic design. Recently Baum et al. proposed a commitment scheme (BDLOP) which is by far the most efficient lattice-based one and has been applied on several latest constructions of zero-knowledge proofs. In this paper we propose a more efficient zero-knowledge proof of knowledge for BDLOP commitment opening with a shorter proof. There are a few technical challenges and we develop some new techniques: First we make an adaption of BDLOP commitment by evaluating the opening with the singular value rather than   ℓ2  norm in order to get compact parameters. Then we try to use the bimodal Gaussian technique to minimize the size of the proof. Finally utilizing a modulus-switch technique we can retain the size of the commitment.,2020
Blockchain and other Distributed Ledger Technologies (DLTs) have evolved significantly in the last years and their use has been suggested for numerous applications due to their ability to provide transparency redundancy and accountability. In the case of blockchain such characteristics are provided through public-key cryptography and hash functions. However the fast progress of quantum computing has opened the possibility of performing attacks based on Grovers and Shors algorithms in the near future. Such algorithms threaten both public-key cryptography and hash functions forcing to redesign blockchains to make use of cryptosystems that withstand quantum attacks thus creating which are known as post-quantum quantum-proof quantum-safe or quantum-resistant cryptosystems. For such a purpose this article first studies current state of the art on post-quantum cryptosystems and how they can be applied to blockchains and DLTs. Moreover the most relevant post-quantum blockchain systems are studied as well as their main challenges. Furthermore extensive comparisons are provided on the characteristics and performance of the most promising post-quantum public-key encryption and digital signature schemes for blockchains. Thus this article seeks to provide a broad view and useful guidelines on post-quantum blockchain security to future blockchain researchers and developers.,2020
Cryptography is essential for the security of online communication cars and implanted medical devices. However many commonly used cryptosystems will be completely broken once large quantum computers exist. Post-quantum cryptography is cryptography under the assumption that the attacker has a large quantum computer; post-quantum cryptosystems strive to remain secure even in this scenario. This relatively young research area has seen some successes in identifying mathematical operations for which quantum algorithms offer little advantage in speed and then building cryptographic systems around those. The central challenge in post-quantum cryptography is to meet demands for cryptographic usability and flexibility without sacrificing confidence.,2017
Abstract—Rapid advances in quantum computing together with the announcement by the National Institute of Standards and Technology (NIST) to define new standards for digitalsignature encryption and key establishment protocols have created significant interest in post-quantum cryptographic schemes. This paper introduces Kyber (part of CRYSTALS – Cryptographic Suite for Algebraic Lattices – a package submitted to NIST post-quantum standardization effort in November 2017) a portfolio of post-quantum cryptographic primitives built around a key-encapsulation mechanism (KEM) based on hardness assumptions over module lattices. Our KEM is most naturally seen as a successor to the NEWHOPE KEM (Usenix 2016). In particular the key and ciphertext sizes of our new construction are about half the size the KEM offers CCA instead of only passive security the security is based on a more general (and flexible) lattice problem and our optimized implementation results in essentially the same running time as the aforementioned scheme. We first introduce a CPA-secure public-key encryption scheme apply a variant of the Fujisaki–Okamoto transform to create a CCA-secure KEM and eventually construct in a black-box manner CCA-secure encryption key exchange and authenticated-key-exchange schemes. The security of our primitives is based on the hardness of Module-LWE in the classical and quantum random oracle models and our concrete parameters conservatively target more than 128 bits of postquantum security.,2018
The quantum-resistant attribute is a new design criterion for cryptography algorithms in the era of quantum supremacy. Lattice-based cryptography is proved to be secure against quantum computing. CRYSTALS-Kyber is a lattice-based promising candidate in the post-quantum cryptography standardization process. This paper proposes a high-performance polynomial ring processor for the CRYSTALS-Kyber algorithm. The processor executes optimized polynomial ring arithmetic which cuts off over 20%/50% on the times of modular multiplication/addition compared with the straightforward implementations. Besides the forward and inverse Number Theoretic Transform (NTT) reuse the control logic with the help of an efficient configurable butterfly unit to minimize the area of the finite state machine. Further the underlying dual-column sequential storage scheme breaks the bottleneck of memory accessing. To evaluate the performance a fully pipelined architecture is implemented on a low-cost FPGA platform. Benefiting from these optimizations the Kyber1024 processor can perform NTT operation for a 4-dimensional polynomial vector in 17.1 μs and it achieves speedup by a factor of 2.1 compared with the state-of-the-art implementation.,2021
